Entity,Code,Year,Renewables per capita (kWh)
Morocco,MAR,2013,0.303742
Morocco,MAR,2014,0.26506799999999997
Morocco,MAR,2015,0.321847
Morocco,MAR,2016,0.333433
Morocco,MAR,2017,0.325659
Morocco,MAR,2018,0.447308
Morocco,MAR,2019,0.5121509999999999
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0.163017
Netherlands,NLD,1976,0.175613
Netherlands,NLD,1977,0.173349
Netherlands,NLD,1978,0.240553
Netherlands,NLD,1979,0.218368
Netherlands,NLD,1980,0.201049
Netherlands,NLD,1981,0.21188800000000002
Netherlands,NLD,1982,0.051494
Netherlands,NLD,1983,0.044669
Netherlands,NLD,1984,0.003271
Netherlands,NLD,1985,0.084975
Netherlands,NLD,1986,0.106003
Netherlands,NLD,1987,0.133374
Netherlands,NLD,1988,0.160379
Netherlands,NLD,1989,0.179344
Netherlands,NLD,1990,0.150537
Netherlands,NLD,1991,0.173692
Netherlands,NLD,1992,0.18682200000000002
Netherlands,NLD,1993,0.20558600000000002
Netherlands,NLD,1994,0.230806
Netherlands,NLD,1995,0.255546
Netherlands,NLD,1996,0.327522
Netherlands,NLD,1997,0.36055200000000004
Netherlands,NLD,1998,0.41387799999999997
Netherlands,NLD,1999,0.443585
Netherlands,NLD,2000,0.52191
Netherlands,NLD,2001,0.5708690000000001
Netherlands,NLD,2002,0.6773020000000001
Netherlands,NLD,2003,0.6673089999999999
Netherlands,NLD,2004,0.884349
Netherlands,NLD,2005,1.2270050000000001
Netherlands,NLD,2006,1.3408520000000002
Netherlands,NLD,2007,1.457395
Netherlands,NLD,2008,1.7137200000000001
Netherlands,NLD,2009,1.974985
Netherlands,NLD,2010,1.916664
Netherlands,NLD,2011,2.138938
Netherlands,NLD,2012,2.160109
Netherlands,NLD,2013,2.080873
Netherlands,NLD,2014,2.026027
Netherlands,NLD,2015,2.269991
Netherlands,NLD,2016,2.361884
Netherlands,NLD,2017,2.839579
Netherlands,NLD,2018,3.1778220000000004
Netherlands,NLD,2019,3.730772
New Zealand,NZL,1965,12.019191000000001
New Zealand,NZL,1966,12.669711
New Zealand,NZL,1967,12.696661
New Zealand,NZL,1968,13.262993
New Zealand,NZL,1969,12.980945
New Zealand,NZL,1970,13.744412
New Zealand,NZL,1971,15.141838
New Zealand,NZL,1972,15.663273
New Zealand,NZL,1973,15.185015
New Zealand,NZL,1974,15.4765
New Zealand,NZL,1975,16.623849999999997
New Zealand,NZL,1976,15.398409
New Zealand,NZL,1977,14.572999
New Zealand,NZL,1978,15.394905000000001
New Zealand,NZL,1979,17.722575000000003
New Zealand,NZL,1980,18.551007000000002
New Zealand,NZL,1981,18.693228
New Zealand,NZL,1982,17.380093000000002
New Zealand,NZL,1983,18.500018
New Zealand,NZL,1984,19.011787
New Zealand,NZL,1985,18.188791000000002
New Zealand,NZL,1986,20.146416000000002
New Zealand,NZL,1987,19.872428
New Zealand,NZL,1988,20.610914
New Zealand,NZL,1989,20.512905
New Zealand,NZL,1990,21.085819
New Zealand,NZL,1991,20.70005
New Zealand,NZL,1992,18.915915000000002
New Zealand,NZL,1993,20.558296
New Zealand,NZL,1994,21.908444
New Zealand,NZL,1995,22.840077
New Zealand,NZL,1996,21.53527
New Zealand,NZL,1997,19.240968000000002
New Zealand,NZL,1998,20.867749
New Zealand,NZL,1999,19.110947
New Zealand,NZL,2000,20.179792000000003
New Zealand,NZL,2001,17.742791
New Zealand,NZL,2002,19.514169000000003
New Zealand,NZL,2003,18.206511
New Zealand,NZL,2004,20.445646
New Zealand,NZL,2005,17.935111000000003
New Zealand,NZL,2006,17.933178
New Zealand,NZL,2007,17.982157
New Zealand,NZL,2008,17.36323
New Zealand,NZL,2009,18.88324
New Zealand,NZL,2010,19.561491000000004
New Zealand,NZL,2011,19.790085
New Zealand,NZL,2012,18.294652
New Zealand,NZL,2013,18.155634
New Zealand,NZL,2014,19.162891
New Zealand,NZL,2015,19.380116
New Zealand,NZL,2016,19.835591
New Zealand,NZL,2017,19.027171
New Zealand,NZL,2018,19.288619
New Zealand,NZL,2019,18.841714
North America,,1965,4.294213
North America,,1966,4.444089
North America,,1967,4.782647
North America,,1968,4.812396
North America,,1969,5.2972600000000005
North America,,1970,5.325709
North America,,1971,5.548931
North America,,1972,5.834683
North America,,1973,5.952676
North America,,1974,6.430492
North America,,1975,6.2393909999999995
North America,,1976,6.1747309999999995
North America,,1977,5.517647
North America,,1978,6.288152
North America,,1979,6.360987000000001
North America,,1980,6.331099
North America,,1981,6.363097
North America,,1982,6.718597
North America,,1983,7.000958
North America,,1984,7.124854999999999
North America,,1985,6.872238
North America,,1986,6.949511
North America,,1987,6.548601
North America,,1988,6.148776
North America,,1989,6.516814
North America,,1990,6.835958
North America,,1991,6.866294
North America,,1992,6.6278760000000005
North America,,1993,6.936919
North America,,1994,6.684323000000001
North America,,1995,7.219053
North America,,1996,7.6861180000000004
North America,,1997,7.603529000000001
North America,,1998,7.039662000000001
North America,,1999,7.132158
North America,,2000,6.8015609999999995
North America,,2001,5.908624
North America,,2002,6.456117
North America,,2003,6.368054
North America,,2004,6.3673720000000005
North America,,2005,6.60396
North America,,2006,6.817207000000001
North America,,2007,6.662069000000001
North America,,2008,7.153413
North America,,2009,7.314014
North America,,2010,7.380361
North America,,2011,8.201128
North America,,2012,8.012081
North America,,2013,8.278178
North America,,2014,8.369171
North America,,2015,8.441647999999999
North America,,2016,8.979201999999999
North America,,2017,9.535461999999999
North America,,2018,9.575206
North America,,2019,9.6469
North Macedonia,MKD,1990,0.683312
North Macedonia,MKD,1991,1.181915
North Macedonia,MKD,1992,1.184292
North Macedonia,MKD,1993,0.730847
North Macedonia,MKD,1994,0.9740449999999999
North Macedonia,MKD,1995,1.122038
North Macedonia,MKD,1996,1.1870850000000002
North Macedonia,MKD,1997,1.250001
North Macedonia,MKD,1998,1.4951969999999999
North Macedonia,MKD,1999,1.906293
North Macedonia,MKD,2000,1.597053
North Macedonia,MKD,2001,0.845619
North Macedonia,MKD,2002,1.013005
North Macedonia,MKD,2003,1.823318
North Macedonia,MKD,2004,1.950309
North Macedonia,MKD,2005,1.948201
North Macedonia,MKD,2006,2.137848
North Macedonia,MKD,2007,1.299184
North Macedonia,MKD,2008,1.072759
North Macedonia,MKD,2009,1.6103399999999999
North Macedonia,MKD,2010,3.060632
North Macedonia,MKD,2011,1.793731
North Macedonia,MKD,2012,1.29637
North Macedonia,MKD,2013,1.9646020000000002
North Macedonia,MKD,2014,1.5818940000000001
North Macedonia,MKD,2015,2.468654
North Macedonia,MKD,2016,2.497346
North Macedonia,MKD,2017,1.55627
North Macedonia,MKD,2018,2.345237
North Macedonia,MKD,2019,1.597488
Norway,NOR,1965,36.88689
Norway,NOR,1966,36.068222999999996
Norway,NOR,1967,39.117160000000005
Norway,NOR,1968,43.825012
Norway,NOR,1969,41.436302000000005
Norway,NOR,1970,41.428768
Norway,NOR,1971,44.988655
Norway,NOR,1972,47.602846
Norway,NOR,1973,51.100352
Norway,NOR,1974,53.379231000000004
Norway,NOR,1975,53.594243000000006
Norway,NOR,1976,56.516476000000004
Norway,NOR,1977,49.471135000000004
Norway,NOR,1978,55.231218
Norway,NOR,1979,60.491905
Norway,NOR,1980,56.842516
Norway,NOR,1981,62.911058
Norway,NOR,1982,62.485864
Norway,NOR,1983,71.170427
Norway,NOR,1984,71.091164
Norway,NOR,1985,68.483347
Norway,NOR,1986,64.11548
Norway,NOR,1987,68.528304
Norway,NOR,1988,71.910556
Norway,NOR,1989,77.844228
Norway,NOR,1990,79.37504700000001
Norway,NOR,1991,71.79868300000001
Norway,NOR,1992,75.63869700000001
Norway,NOR,1993,76.877008
Norway,NOR,1994,71.595968
Norway,NOR,1995,77.487149
Norway,NOR,1996,65.865571
Norway,NOR,1997,69.140327
Norway,NOR,1998,72.441529
Norway,NOR,1999,75.58447199999999
Norway,NOR,2000,87.74148100000001
Norway,NOR,2001,73.677776
Norway,NOR,2002,78.208677
Norway,NOR,2003,63.21233
Norway,NOR,2004,64.411095
Norway,NOR,2005,79.28758400000001
Norway,NOR,2006,68.868912
Norway,NOR,2007,75.956258
Norway,NOR,2008,77.660767
Norway,NOR,2009,68.74946000000001
Norway,NOR,2010,62.959410000000005
Norway,NOR,2011,63.855166
Norway,NOR,2012,73.779999
Norway,NOR,2013,65.75313000000001
Norway,NOR,2014,68.263039
Norway,NOR,2015,68.15106200000001
Norway,NOR,2016,69.3427
Norway,NOR,2017,68.476147
Norway,NOR,2018,66.654425
Norway,NOR,2019,60.382799
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.000816
Oman,OMN,2014,0.000758
Oman,OMN,2015,0.002194
Oman,OMN,2016,0.002088
Oman,OMN,2017,0.001993
Oman,OMN,2018,0.001933
Oman,OMN,2019,0.001869
Pakistan,PAK,1965,0.119825
Pakistan,PAK,1966,0.116748
Pakistan,PAK,1967,0.134759
Pakistan,PAK,1968,0.157732
Pakistan,PAK,1969,0.162024
Pakistan,PAK,1970,0.139564
Pakistan,PAK,1971,0.17735800000000002
Pakistan,PAK,1972,0.181596
Pakistan,PAK,1973,0.18638200000000002
Pakistan,PAK,1974,0.18213900000000002
Pakistan,PAK,1975,0.20357
Pakistan,PAK,1976,0.21454800000000002
Pakistan,PAK,1977,0.247225
Pakistan,PAK,1978,0.297524
Pakistan,PAK,1979,0.31161
Pakistan,PAK,1980,0.31628500000000004
Pakistan,PAK,1981,0.319532
Pakistan,PAK,1982,0.34769
Pakistan,PAK,1983,0.38939999999999997
Pakistan,PAK,1984,0.39038
Pakistan,PAK,1985,0.39241699999999996
Pakistan,PAK,1986,0.36332600000000004
Pakistan,PAK,1987,0.462762
Pakistan,PAK,1988,0.47026799999999996
Pakistan,PAK,1989,0.463616
Pakistan,PAK,1990,0.440877
Pakistan,PAK,1991,0.458447
Pakistan,PAK,1992,0.486363
Pakistan,PAK,1993,0.520351
Pakistan,PAK,1994,0.496805
Pakistan,PAK,1995,0.510476
Pakistan,PAK,1996,0.540886
Pakistan,PAK,1997,0.39097899999999997
Pakistan,PAK,1998,0.496624
Pakistan,PAK,1999,0.43091500000000005
Pakistan,PAK,2000,0.360726
Pakistan,PAK,2001,0.362299
Pakistan,PAK,2002,0.391965
Pakistan,PAK,2003,0.45625099999999996
Pakistan,PAK,2004,0.471584
Pakistan,PAK,2005,0.515135
Pakistan,PAK,2006,0.492976
Pakistan,PAK,2007,0.50145
Pakistan,PAK,2008,0.420466
Pakistan,PAK,2009,0.429721
Pakistan,PAK,2010,0.433387
Pakistan,PAK,2011,0.43282400000000004
Pakistan,PAK,2012,0.148708
Pakistan,PAK,2013,0.6719579999999999
Pakistan,PAK,2014,0.434062
Pakistan,PAK,2015,0.437377
Pakistan,PAK,2016,0.462538
Pakistan,PAK,2017,0.416123
Pakistan,PAK,2018,0.401336
Pakistan,PAK,2019,0.485812
Peru,PER,1965,0.622634
Peru,PER,1966,0.6519
Peru,PER,1967,0.710423
Peru,PER,1968,0.741614
Peru,PER,1969,0.7851950000000001
Peru,PER,1970,0.729735
Peru,PER,1971,0.906051
Peru,PER,1972,0.910562
Peru,PER,1973,0.950063
Peru,PER,1974,1.014037
Peru,PER,1975,1.032416
Peru,PER,1976,1.05892
Peru,PER,1977,1.070756
Peru,PER,1978,1.066789
Peru,PER,1979,1.1144880000000001
Peru,PER,1980,1.1231110000000002
Peru,PER,1981,1.2467190000000001
Peru,PER,1982,1.288488
Peru,PER,1983,1.2146810000000001
Peru,PER,1984,1.271711
Peru,PER,1985,1.341758
Peru,PER,1986,1.4024839999999998
Peru,PER,1987,1.478637
Peru,PER,1988,1.386592
Peru,PER,1989,1.36897
Peru,PER,1990,1.3347090000000001
Peru,PER,1991,1.4337840000000002
Peru,PER,1992,1.187937
Peru,PER,1993,1.413098
Peru,PER,1994,1.498424
Peru,PER,1995,1.4952159999999999
Peru,PER,1996,1.510531
Peru,PER,1997,1.473024
Peru,PER,1998,1.5086060000000001
Peru,PER,1999,1.563708
Peru,PER,2000,1.7148430000000001
Peru,PER,2001,1.8308689999999999
Peru,PER,2002,1.844143
Peru,PER,2003,1.8643040000000002
Peru,PER,2004,1.732499
Peru,PER,2005,1.769009
Peru,PER,2006,1.896952
Peru,PER,2007,1.87193
Peru,PER,2008,1.804149
Peru,PER,2009,1.8555460000000001
Peru,PER,2010,1.861686
Peru,PER,2011,1.968881
Peru,PER,2012,1.9868620000000001
Peru,PER,2013,2.018829
Peru,PER,2014,2.02633
Peru,PER,2015,2.1103110000000003
Peru,PER,2016,2.0951280000000003
Peru,PER,2017,2.50181
Peru,PER,2018,2.659487
Peru,PER,2019,2.712196
Philippines,PHL,1965,0.139293
Philippines,PHL,1966,0.13250800000000001
Philippines,PHL,1967,0.142173
Philippines,PHL,1968,0.141375
Philippines,PHL,1969,0.144934
Philippines,PHL,1970,0.162691
Philippines,PHL,1971,0.145711
Philippines,PHL,1972,0.161658
Philippines,PHL,1973,0.168989
Philippines,PHL,1974,0.14192
Philippines,PHL,1975,0.152863
Philippines,PHL,1976,0.182908
Philippines,PHL,1977,0.134658
Philippines,PHL,1978,0.17433099999999999
Philippines,PHL,1979,0.212067
Philippines,PHL,1980,0.326523
Philippines,PHL,1981,0.435856
Philippines,PHL,1982,0.42651
Philippines,PHL,1983,0.481054
Philippines,PHL,1984,0.559293
Philippines,PHL,1985,0.588309
Philippines,PHL,1986,0.577442
Philippines,PHL,1987,0.49201799999999996
Philippines,PHL,1988,0.542701
Philippines,PHL,1989,0.561009
Philippines,PHL,1990,0.536651
Philippines,PHL,1991,0.477285
Philippines,PHL,1992,0.4332
Philippines,PHL,1993,0.446195
Philippines,PHL,1994,0.49631000000000003
Philippines,PHL,1995,0.492273
Philippines,PHL,1996,0.5276860000000001
Philippines,PHL,1997,0.5061019999999999
Philippines,PHL,1998,0.520053
Philippines,PHL,1999,0.67088
Philippines,PHL,2000,0.691845
Philippines,PHL,2001,0.607765
Philippines,PHL,2002,0.58217
Philippines,PHL,2003,0.580361
Philippines,PHL,2004,0.6031409999999999
Philippines,PHL,2005,0.5704750000000001
Philippines,PHL,2006,0.6222260000000001
Philippines,PHL,2007,0.559662
Philippines,PHL,2008,0.599028
Philippines,PHL,2009,0.573179
Philippines,PHL,2010,0.494541
Philippines,PHL,2011,0.538103
Philippines,PHL,2012,0.5501
Philippines,PHL,2013,0.515377
Philippines,PHL,2014,0.501565
Philippines,PHL,2015,0.5193450000000001
Philippines,PHL,2016,0.533202
Philippines,PHL,2017,0.551072
Philippines,PHL,2018,0.5435850000000001
Philippines,PHL,2019,0.548209
Poland,POL,1965,0.081666
Poland,POL,1966,0.081996
Poland,POL,1967,0.08715900000000001
Poland,POL,1968,0.090893
Poland,POL,1969,0.076663
Poland,POL,1970,0.155744
Poland,POL,1971,0.141043
Poland,POL,1972,0.141458
Poland,POL,1973,0.139587
Poland,POL,1974,0.19436
Poland,POL,1975,0.179974
Poland,POL,1976,0.148187
Poland,POL,1977,0.178538
Poland,POL,1978,0.176209
Poland,POL,1979,0.161496
Poland,POL,1980,0.20298
Poland,POL,1981,0.18628
Poland,POL,1982,0.138958
Poland,POL,1983,0.154785
Poland,POL,1984,0.13209200000000001
Poland,POL,1985,0.16823500000000002
Poland,POL,1986,0.14253200000000002
Poland,POL,1987,0.137172
Poland,POL,1988,0.139047
Poland,POL,1989,0.125699
Poland,POL,1990,0.10771599999999999
Poland,POL,1991,0.10999400000000001
Poland,POL,1992,0.117662
Poland,POL,1993,0.112341
Poland,POL,1994,0.129088
Poland,POL,1995,0.14120400000000002
Poland,POL,1996,0.14887899999999998
Poland,POL,1997,0.153644
Poland,POL,1998,0.182453
Poland,POL,1999,0.169398
Poland,POL,2000,0.168005
Poland,POL,2001,0.199335
Poland,POL,2002,0.19712000000000002
Poland,POL,2003,0.16845400000000002
Poland,POL,2004,0.221029
Poland,POL,2005,0.285209
Poland,POL,2006,0.327247
Poland,POL,2007,0.406387
Poland,POL,2008,0.58905
Poland,POL,2009,0.784357
Poland,POL,2010,0.937348
Poland,POL,2011,1.097759
Poland,POL,2012,1.368291
Poland,POL,2013,1.370504
Poland,POL,2014,1.540532
Poland,POL,2015,1.710318
Poland,POL,2016,1.6461620000000001
Poland,POL,2017,1.776826
Poland,POL,2018,1.698895
Poland,POL,2019,1.938471
Portugal,PRT,1965,1.310841
Portugal,PRT,1966,1.725595
Portugal,PRT,1967,1.800748
Portugal,PRT,1968,1.731636
Portugal,PRT,1969,2.116817
Portugal,PRT,1970,1.92335
Portugal,PRT,1971,2.015647
Portugal,PRT,1972,2.275258
Portugal,PRT,1973,2.346519
Portugal,PRT,1974,2.460671
Portugal,PRT,1975,2.01277
Portugal,PRT,1976,1.498186
Portugal,PRT,1977,3.004279
Portugal,PRT,1978,3.211036
Portugal,PRT,1979,3.2982
Portugal,PRT,1980,2.374402
Portugal,PRT,1981,1.507542
Portugal,PRT,1982,2.046963
Portugal,PRT,1983,2.364886
Portugal,PRT,1984,2.8385380000000002
Portugal,PRT,1985,3.1448310000000004
Portugal,PRT,1986,2.5522220000000004
Portugal,PRT,1987,2.7365920000000004
Portugal,PRT,1988,3.615969
Portugal,PRT,1989,1.820402
Portugal,PRT,1990,2.765417
Portugal,PRT,1991,2.761241
Portugal,PRT,1992,1.545585
Portugal,PRT,1993,2.626778
Portugal,PRT,1994,3.219404
Portugal,PRT,1995,2.5845380000000002
Portugal,PRT,1996,4.328392
Portugal,PRT,1997,3.8850700000000002
Portugal,PRT,1998,3.84886
Portugal,PRT,1999,2.3425450000000003
Portugal,PRT,2000,3.4714560000000003
Portugal,PRT,2001,4.201021
Portugal,PRT,2002,2.569491
Portugal,PRT,2003,4.624779
Portugal,PRT,2004,3.184736
Portugal,PRT,2005,2.106694
Portugal,PRT,2006,4.04326
Portugal,PRT,2007,4.211043
Portugal,PRT,2008,3.7993180000000004
Portugal,PRT,2009,4.7725670000000004
Portugal,PRT,2010,7.336399
Portugal,PRT,2011,6.250476
Portugal,PRT,2012,5.049133
Portugal,PRT,2013,7.510692000000001
Portugal,PRT,2014,8.019174
Portugal,PRT,2015,6.340775
Portugal,PRT,2016,8.174906
Portugal,PRT,2017,5.773432
Portugal,PRT,2018,7.445236
Portugal,PRT,2019,6.927427
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.147568
Qatar,QAT,2012,0.135987
Qatar,QAT,2013,0.129924
Qatar,QAT,2014,0.12559
Qatar,QAT,2015,0.11963599999999999
Qatar,QAT,2016,0.116746
Qatar,QAT,2017,0.113035
Qatar,QAT,2018,0.110072
Qatar,QAT,2019,0.107729
Romania,ROU,1965,0.144049
Romania,ROU,1966,0.146819
Romania,ROU,1967,0.206956
Romania,ROU,1968,0.216339
Romania,ROU,1969,0.303292
Romania,ROU,1970,0.37485
Romania,ROU,1971,0.600756
Romania,ROU,1972,0.970789
Romania,ROU,1973,0.9873270000000001
Romania,ROU,1974,1.097644
Romania,ROU,1975,1.200166
Romania,ROU,1976,1.0292729999999999
Romania,ROU,1977,1.175224
Romania,ROU,1978,1.322954
Romania,ROU,1979,1.402183
Romania,ROU,1980,1.5521230000000001
Romania,ROU,1981,1.55608
Romania,ROU,1982,1.442241
Romania,ROU,1983,1.217242
Romania,ROU,1984,1.368828
Romania,ROU,1985,1.530663
Romania,ROU,1986,1.295698
Romania,ROU,1987,1.337003
Romania,ROU,1988,1.7544870000000001
Romania,ROU,1989,1.619129
Romania,ROU,1990,1.3496949999999999
Romania,ROU,1991,1.727512
Romania,ROU,1992,1.390554
Romania,ROU,1993,1.52511
Romania,ROU,1994,1.567698
Romania,ROU,1995,2.019137
Romania,ROU,1996,1.918965
Romania,ROU,1997,2.149779
Romania,ROU,1998,2.33563
Romania,ROU,1999,2.278482
Romania,ROU,2000,1.8543630000000002
Romania,ROU,2001,1.8729200000000001
Romania,ROU,2002,2.013699
Romania,ROU,2003,1.663466
Romania,ROU,2004,2.072095
Romania,ROU,2005,2.538659
Romania,ROU,2006,2.311302
Romania,ROU,2007,2.021045
Romania,ROU,2008,2.1827710000000002
Romania,ROU,2009,1.977193
Romania,ROU,2010,2.585715
Romania,ROU,2011,2.07883
Romania,ROU,2012,1.9007159999999999
Romania,ROU,2013,2.541486
Romania,ROU,2014,3.181445
Romania,ROU,2015,3.326719
Romania,ROU,2016,3.4260210000000004
Romania,ROU,2017,3.088708
Romania,ROU,2018,3.3375459999999997
Romania,ROU,2019,3.127141
Russia,RUS,1985,3.103616
Russia,RUS,1986,3.1700770000000005
Russia,RUS,1987,3.112855
Russia,RUS,1988,3.061443
Russia,RUS,1989,3.021051
Russia,RUS,1990,3.142647
Russia,RUS,1991,3.156225
Russia,RUS,1992,3.234683
Russia,RUS,1993,3.2640700000000002
Russia,RUS,1994,3.295291
Russia,RUS,1995,3.3041350000000005
Russia,RUS,1996,2.8968510000000003
Russia,RUS,1997,2.961317
Russia,RUS,1998,2.988789
Russia,RUS,1999,3.035562
Russia,RUS,2000,3.1145929999999997
Russia,RUS,2001,3.2931260000000004
Russia,RUS,2002,3.065524
Russia,RUS,2003,2.939758
Russia,RUS,2004,3.30922
Russia,RUS,2005,3.240258
Russia,RUS,2006,3.239466
Russia,RUS,2007,3.291644
Russia,RUS,2008,3.0456260000000004
Russia,RUS,2009,3.197714
Russia,RUS,2010,3.035249
Russia,RUS,2011,2.95062
Russia,RUS,2012,2.933029
Russia,RUS,2013,3.22233
Russia,RUS,2014,3.0645729999999998
Russia,RUS,2015,2.948061
Russia,RUS,2016,3.214127
Russia,RUS,2017,3.201493
Russia,RUS,2018,3.274789
Russia,RUS,2019,3.330487
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.000062
Saudi Arabia,SAU,2009,0.00006
Saudi Arabia,SAU,2010,0.000389
Saudi Arabia,SAU,2011,0.000455
Saudi Arabia,SAU,2012,0.002083
Saudi Arabia,SAU,2013,0.003328
Saudi Arabia,SAU,2014,0.003473
Saudi Arabia,SAU,2015,0.010304
Saudi Arabia,SAU,2016,0.010014
Saudi Arabia,SAU,2017,0.011729
Saudi Arabia,SAU,2018,0.028103000000000003
Saudi Arabia,SAU,2019,0.128695
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.085486
Singapore,SGP,1987,0.08381699999999999
Singapore,SGP,1988,0.082183
Singapore,SGP,1989,0.08039199999999999
Singapore,SGP,1990,0.078364
Singapore,SGP,1991,0.219463
Singapore,SGP,1992,0.212674
Singapore,SGP,1993,0.20585499999999998
Singapore,SGP,1994,0.19922600000000001
Singapore,SGP,1995,0.193011
Singapore,SGP,1996,0.18706899999999999
Singapore,SGP,1997,0.181385
Singapore,SGP,1998,0.176264
Singapore,SGP,1999,0.172075
Singapore,SGP,2000,0.16891399999999998
Singapore,SGP,2001,0.320176
Singapore,SGP,2002,0.31601799999999997
Singapore,SGP,2003,0.32660700000000004
Singapore,SGP,2004,0.310428
Singapore,SGP,2005,0.301182
Singapore,SGP,2006,0.287677
Singapore,SGP,2007,0.28634
Singapore,SGP,2008,0.288054
