COU,Country,VAR,Indicator,YEAR,Year,Value,Flag Codes,Flags
GEO,Georgia,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2001,2001,17.24977511,,
GEO,Georgia,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2002,2002,15.03548531,,
GEO,Georgia,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2003,2003,3.427387817,,
GEO,Georgia,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2004,2004,2.809336034,,
GEO,Georgia,IND-EQUI-RAILSEATS-GDP,Rail passenger seats and berths per one million units of current USD GDP,2010,2010,0.789906766,,
GEO,Georgia,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2000,2000,387.0015237,,
GEO,Georgia,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2001,2001,321.260172,,
GEO,Georgia,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2002,2002,261.172832,,
GEO,Georgia,IND-EQUI-RAILTONS-GDP,Rail freight loading capacity per one million units of current USD GDP,2011,2011,51.47937836,,
GEO,Georgia,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2000,2000,13.5119524,,
GEO,Georgia,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2001,2001,13.83404083,,
GEO,Georgia,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2002,2002,12.83318022,,
GEO,Georgia,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2003,2003,3.461769713,,
GEO,Georgia,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2004,2004,3.666603859,,
GEO,Georgia,IND-EQUI-RAILSEATS-PC,Rail passenger seats and berths per one thousand inhabitants,2010,2010,2.553942158,,
GEO,Georgia,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2000,2000,290.2646493,,
GEO,Georgia,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2001,2001,257.6454654,,
GEO,Georgia,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2002,2002,222.9178475,,
GEO,Georgia,IND-EQUI-RAILTONS-PC,Rail freight loading capacity per one thousand inhabitants,2011,2011,207.0374591,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2004,2004,0.061730282,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2005,2005,0.063592044,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2006,2006,0.054741417,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2007,2007,0.050524475,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2008,2008,0.051553147,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2009,2009,0.05928362,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2010,2010,0.065709363,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2011,2011,0.059057145,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2012,2012,0.057466323,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2013,2013,0.071736248,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2014,2014,0.073838851,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2015,2015,0.09835349,,
GEO,Georgia,IND-EQUI-AIRSEATS-GDP,Available seat capacity for scheduled flight per one thousand units of current USD GDP,2016,2016,0.113277933,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2004,2004,80.56725417,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2005,2005,104.4679663,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2006,2006,109.2649704,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2007,2007,133.1505083,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2008,2008,171.4015179,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2009,2009,167.3392462,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2010,2010,212.4528118,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2011,2011,237.5133804,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2012,2012,254.1120993,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2013,2013,331.7001411,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2014,2014,349.9427598,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2015,2015,394.8018885,,
GEO,Georgia,IND-EQUI-AIRSEATS-PC,Available seat capacity for scheduled flight per one thousand inhabitants,2016,2016,460.1493492,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2000,2000,26.36831161,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2001,2001,26.97463226,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2002,2002,25.64657073,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2003,2003,21.44832833,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2004,2004,19.21649736,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2005,2005,19.15089127,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2006,2006,18.33571035,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2007,2007,16.20484583,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2008,2008,13.17130701,B,Break
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2009,2009,14.54096228,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2010,2010,14.76144239,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2011,2011,13.57634856,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2012,2012,14.66767557,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2013,2013,14.03152987,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2014,2014,13.61936715,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2015,2015,15.97785396,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2016,2016,15.73931701,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2017,2017,15.1585565,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2018,2018,14.29505611,,
DEU,Germany,IND-EQUI-MOTVEH-GDP,Road motor vehicles per one million units of current USD GDP,2019,2019,14.90137742,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2000,2000,21.99198811,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2001,2001,22.49573424,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2002,2002,21.35353898,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2003,2003,17.85108838,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2004,2004,15.99763989,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2005,2005,15.93893694,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2006,2006,15.39050974,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2007,2007,13.59477708,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2008,2008,10.99629248,B,Break
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2009,2009,12.11312022,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2010,2010,12.27708198,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2011,2011,11.28259591,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2012,2012,12.17075436,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2013,2013,11.63183321,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2014,2014,11.27537653,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2015,2015,13.20769695,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2016,2016,12.99195555,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2017,2017,12.49482622,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2018,2018,11.76717145,,
DEU,Germany,IND-EQUI-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2019,2019,12.2465682,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2000,2000,1.713054723,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2001,2001,1.753014473,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2002,2002,1.71134304,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2003,2003,1.461840926,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2004,2004,1.330679017,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2005,2005,1.344637047,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2006,2006,1.302967433,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2007,2007,1.158635822,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2008,2008,0.952136242,B,Break
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2009,2009,1.072624256,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2010,2010,1.106872862,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2011,2011,1.020986647,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2012,2012,1.107978663,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2013,2013,1.066740155,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2014,2014,1.042659275,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2015,2015,1.232932546,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2016,2016,1.218743495,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2017,2017,1.17695743,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2018,2018,1.107215508,,
DEU,Germany,IND-EQUI-MOTCYCL-GDP,Motorcycles per one million units of current USD GDP,2019,2019,1.15419286,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2000,2000,1.775170282,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2001,2001,1.836271097,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2002,2002,1.759455017,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2003,2003,1.465038828,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2004,2004,1.304029905,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2005,2005,1.300377833,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2006,2006,1.252878988,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2007,2007,1.120686047,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2008,2008,0.94466013,B,Break
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2009,2009,1.056794327,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2010,2010,1.084517736,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2011,2011,1.012985184,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2012,2012,1.117901707,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2013,2013,1.07932785,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2014,2014,1.064258135,B,Break
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2015,2015,1.26713936,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2016,2016,1.270629453,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2017,2017,1.245419391,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2018,2018,1.198112002,,
DEU,Germany,IND-EQUI-GOODVEH-GDP,Goods road motor vehicles per one million units of current USD GDP,2019,2019,1.273524897,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2000,2000,624.7908748,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2001,2001,637.3654864,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2002,2002,646.2234521,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2003,2003,650.106448,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2004,2004,655.4102185,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2005,2005,661.0935142,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2006,2006,666.5739946,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2007,2007,674.7714607,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2008,2008,600.7787325,B,Break
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2009,2009,605.6361758,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2010,2010,613.6694053,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2011,2011,634.0954317,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2012,2012,643.2635448,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2013,2013,649.6448257,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2014,2014,654.0548884,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2015,2015,657.5863455,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2016,2016,663.0586828,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2017,2017,672.2753869,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2018,2018,681.0019595,,
DEU,Germany,IND-EQUI-MOTVEH-PC,Road motor vehicles per one thousand inhabitants,2019,2019,689.3212028,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2000,2000,521.0949299,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2001,2001,531.5366104,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2002,2002,538.0507912,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2003,2003,541.0728278,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2004,2004,545.6257954,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2005,2005,550.2160546,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2006,2006,559.5045604,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2007,2007,566.0879272,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2008,2008,501.5704707,B,Break
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2009,2009,504.5157031,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2010,2010,510.3884433,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2011,2011,526.9636743,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2012,2012,533.7589147,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2013,2013,538.5414369,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2014,2014,541.4873584,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2015,2015,543.5774536,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2016,2016,547.3191072,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2017,2017,554.1401078,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2018,2018,560.5761007,,
DEU,Germany,IND-EQUI-PASSCAR-PC,Passenger cars per one thousand inhabitants,2019,2019,566.5126709,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2000,2000,40.5904244,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2001,2001,41.42080275,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2002,2002,43.12116496,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2003,2003,44.30891756,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2004,2004,45.38499442,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2005,2005,46.41720419,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2006,2006,47.36790615,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2007,2007,48.24571576,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2008,2008,43.42949443,B,Break
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2009,2009,44.67517624,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2010,2010,46.01542269,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2011,2011,47.6860892,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2012,2012,48.59135852,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2013,2013,49.38892826,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2014,2014,50.07254654,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2015,2015,50.74270984,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2016,2016,51.34266347,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2017,2017,52.19755006,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2018,2018,52.74662267,,
DEU,Germany,IND-EQUI-MOTCYCL-PC,Motorcycles per one thousand inhabitants,2019,2019,53.39168239,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2000,2000,42.06223781,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2001,2001,43.38801766,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2002,2002,44.33345523,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2003,2003,44.4058471,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2004,2004,44.47608265,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2005,2005,44.88936518,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2006,2006,45.54699741,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2007,2007,46.66548319,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2008,2008,43.08848886,B,Break
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2009,2009,44.01585416,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2010,2010,45.08606523,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2011,2011,47.31237377,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2012,2012,49.02654213,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2013,2013,49.97172506,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2014,2014,51.10980767,B,Break
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2015,2015,52.1505293,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2016,2016,53.52849115,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2017,2017,55.23380826,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2018,2018,57.07683935,,
DEU,Germany,IND-EQUI-GOODVEH-PC,Goods road motor vehicles per one thousand inhabitants,2019,2019,58.91185018,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2000,2000,83.40309549,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2001,2001,83.39588851,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2002,2002,83.26079616,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2003,2003,83.22834352,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2004,2004,83.24951,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2005,2005,83.22817315,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2006,2006,83.93735203,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2007,2007,83.89328241,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2008,2008,83.48672208,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2009,2009,83.30342923,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2010,2010,83.16993464,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2011,2011,83.1047896,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2012,2012,82.97670822,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2013,2013,82.89782596,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2014,2014,82.78928389,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2015,2015,82.66252141,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2016,2016,82.54459544,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2017,2017,82.4275466,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2018,2018,82.31637117,,
DEU,Germany,IND-EQUI-PASSCAR-SHARE,Share of passenger cars in total road motor vehicles,2019,2019,82.18413543,,
DEU,Germany,IND-EQUI-MOTCYCL-SHARE,Share of motorcycles in total road motor vehicles,2000,2000,6.496641682,,
DEU,Germany,IND-EQUI-MOTCYCL-SHARE,Share of motorcycles in total road motor vehicles,2001,2001,6.498752072,,
